MeterIdentifier,AccountNumber,AccountSubNumber,AccountRate,Multiplier,LocationNumber,MeterPosition,ReadLogDate,ReadValue,ReadDate,UOM,CISCycleIdentifier
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0,3/15/2026 16:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.008,3/15/2026 16:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.035,3/15/2026 17:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0,3/15/2026 17:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0,3/15/2026 17:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.012,3/15/2026 17:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.054,3/15/2026 18:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.181,3/15/2026 18:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.216,3/15/2026 18:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.223,3/15/2026 18:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.198,3/15/2026 19:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.25,3/15/2026 19:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.253,3/15/2026 19:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.232,3/15/2026 19:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.265,3/15/2026 20:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.315,3/15/2026 20:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.286,3/15/2026 20:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.257,3/15/2026 20:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.245,3/15/2026 21:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.255,3/15/2026 21:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.25,3/15/2026 21:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.275,3/15/2026 21:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.264,3/15/2026 22:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.297,3/15/2026 22:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.298,3/15/2026 22:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.301,3/15/2026 22:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.276,3/15/2026 23:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.268,3/15/2026 23:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.251,3/15/2026 23:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.264,3/15/2026 23:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/15/2026 0:00,0.254,3/16/2026 0:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.02,3/16/2026 8:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.09,3/16/2026 8:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.084,3/16/2026 9:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.06,3/16/2026 9:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.024,3/16/2026 9:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.015,3/16/2026 9:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.122,3/16/2026 10:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.06,3/16/2026 10:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.025,3/16/2026 10:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.001,3/16/2026 10:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 11:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.012,3/16/2026 11:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.008,3/16/2026 11:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.027,3/16/2026 11:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.136,3/16/2026 12:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.098,3/16/2026 12:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.023,3/16/2026 12:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.022,3/16/2026 12:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.093,3/16/2026 13:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.003,3/16/2026 13:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 13:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 13:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 14:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 14:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 14:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 14:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 15:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 15:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 15:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 15:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 16:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.001,3/16/2026 16:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.008,3/16/2026 16:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 16:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 17:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.001,3/16/2026 17:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0,3/16/2026 17:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.002,3/16/2026 17:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.023,3/16/2026 18:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.088,3/16/2026 18:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.222,3/16/2026 18:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.243,3/16/2026 18:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.272,3/16/2026 19:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.703,3/16/2026 19:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.786,3/16/2026 19:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.784,3/16/2026 19:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.831,3/16/2026 20:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.825,3/16/2026 20:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.491,3/16/2026 20:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.263,3/16/2026 20:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.284,3/16/2026 21:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.276,3/16/2026 21:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.265,3/16/2026 21:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.292,3/16/2026 21:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.28,3/16/2026 22:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.249,3/16/2026 22:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.265,3/16/2026 22:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.277,3/16/2026 22:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.257,3/16/2026 23:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.287,3/16/2026 23:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.297,3/16/2026 23:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.274,3/16/2026 23:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/16/2026 0:00,0.304,3/17/2026 0:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.318,3/17/2026 0:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.351,3/17/2026 0:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.24,3/17/2026 0:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.16,3/17/2026 1:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.171,3/17/2026 1:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.15,3/17/2026 1:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.285,3/17/2026 1:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.311,3/17/2026 2:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.282,3/17/2026 2:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.212,3/17/2026 2:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.21,3/17/2026 2:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.18,3/17/2026 3:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.121,3/17/2026 3:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.134,3/17/2026 3:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.143,3/17/2026 3:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.121,3/17/2026 4:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.173,3/17/2026 4:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.153,3/17/2026 4:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.111,3/17/2026 4:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.121,3/17/2026 5:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.116,3/17/2026 5:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.11,3/17/2026 5:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.113,3/17/2026 5:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.117,3/17/2026 6:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.152,3/17/2026 6:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.174,3/17/2026 6:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.251,3/17/2026 6:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.155,3/17/2026 7:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.145,3/17/2026 7:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.124,3/17/2026 7:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.118,3/17/2026 7:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.099,3/17/2026 8:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.085,3/17/2026 8:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.071,3/17/2026 8:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.055,3/17/2026 8:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.014,3/17/2026 9:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 9:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 9:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.002,3/17/2026 9:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 10:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.001,3/17/2026 10:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 10:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 10:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 11:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 11:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 11:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 11:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 12:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 12:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 12:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 12:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 13:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 13:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 13:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 13:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 14:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 14:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 14:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 14:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 15:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 15:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 15:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 15:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 16:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 16:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 16:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 16:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 17:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.028,3/17/2026 17:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 17:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.008,3/17/2026 17:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.124,3/17/2026 18:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.024,3/17/2026 18:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.042,3/17/2026 18:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0,3/17/2026 18:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.242,3/17/2026 19:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.32,3/17/2026 19:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.42,3/17/2026 19:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.37,3/17/2026 19:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.36,3/17/2026 20:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.374,3/17/2026 20:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.364,3/17/2026 20:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.384,3/17/2026 20:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.378,3/17/2026 21:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.382,3/17/2026 21:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.42,3/17/2026 21:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.412,3/17/2026 21:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.346,3/17/2026 22:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.372,3/17/2026 22:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.414,3/17/2026 22:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.363,3/17/2026 22:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.303,3/17/2026 23:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.246,3/17/2026 23:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.256,3/17/2026 23:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.309,3/17/2026 23:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/17/2026 0:00,0.285,3/18/2026 0:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.264,3/18/2026 0:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.263,3/18/2026 0:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.235,3/18/2026 0:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.109,3/18/2026 1:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.106,3/18/2026 1:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.13,3/18/2026 1:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.138,3/18/2026 1:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.175,3/18/2026 2:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.146,3/18/2026 2:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.13,3/18/2026 2:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.131,3/18/2026 2:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.186,3/18/2026 3:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.135,3/18/2026 3:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.14,3/18/2026 3:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.146,3/18/2026 3:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.156,3/18/2026 4:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.14,3/18/2026 4:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.176,3/18/2026 4:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.121,3/18/2026 4:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.203,3/18/2026 5:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.189,3/18/2026 5:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.154,3/18/2026 5:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.186,3/18/2026 5:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.136,3/18/2026 6:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.18,3/18/2026 6:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.189,3/18/2026 6:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.315,3/18/2026 6:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.173,3/18/2026 7:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.153,3/18/2026 7:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.16,3/18/2026 7:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.198,3/18/2026 7:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.129,3/18/2026 8:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.114,3/18/2026 8:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.128,3/18/2026 8:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.02,3/18/2026 8:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.001,3/18/2026 9:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.027,3/18/2026 9:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 9:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 9:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 10:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 10:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 10:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 10:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 11:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 11:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 11:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 11:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 12:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 12:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 12:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 12:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 13:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 13:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 13:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 13:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 14:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 14:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 14:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 14:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 15:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 15:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 15:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 15:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 16:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 16:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 16:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 16:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 17:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 17:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 17:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 17:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.005,3/18/2026 18:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 18:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0,3/18/2026 18:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.044,3/18/2026 18:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.137,3/18/2026 19:00,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.298,3/18/2026 19:15,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.805,3/18/2026 19:30,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.81,3/18/2026 19:45,KWH,1
143072996,14968,1,108,1,35622,NULL,3/18/2026 0:00,0.8,3/18/2026 20:00,KWH,1
